timestamp,close,open,high,low
2017/12/12,6.6215,6.6151,6.6235,6.6151
2017/12/11,6.6186,6.6162,6.6188,6.615
2017/12/8,6.6212,6.6184,6.6219,6.6152
2017/12/7,6.6193,6.617,6.6212,6.6145
2017/12/6,6.6149,6.6173,6.6208,6.6118
2017/12/5,6.6191,6.6163,6.62,6.6126
2017/12/4,6.6197,6.6113,6.6212,6.6113
2017/12/1,6.6174,6.6112,6.6194,6.6082
2017/11/30,6.6128,6.6143,6.6212,6.606
2017/11/29,6.6094,6.6053,6.6119,6.5947
2017/11/28,6.6076,6.6028,6.612,6.5938
2017/11/27,6.5969,6.6,6.6072,6.596
2017/11/24,6.6022,6.5765,6.6085,6.5762
2017/11/23,6.5835,6.6131,6.6131,6.5761
2017/11/22,6.6102,6.6281,6.6343,6.6092
2017/11/21,6.6296,6.6331,6.645,6.6277
2017/11/20,6.635,6.6295,6.6422,6.6295
2017/11/17,6.6267,6.6296,6.6373,6.6242
2017/11/16,6.6307,6.6235,6.6406,6.6235
2017/11/15,6.6235,6.6385,6.6388,6.6158
2017/11/14,6.6363,6.6397,6.645,6.6343
2017/11/13,6.6405,6.65,6.6531,6.6386
2017/11/10,6.6414,6.6394,6.6465,6.6361
2017/11/9,6.6403,6.6274,6.6441,6.6266
2017/11/8,6.628,6.6411,6.6467,6.6256
2017/11/7,6.64,6.6321,6.6421,6.6224
2017/11/6,6.6338,6.6387,6.6434,6.6303
2017/11/3,6.639,6.6098,6.6399,6.6066
2017/11/2,6.6089,6.6039,6.6132,6.5851
2017/11/1,6.6029,6.6339,6.6385,6.6011
2017/10/31,6.6349,6.6461,6.6461,6.625
2017/10/30,6.6465,6.6481,6.6526,6.6445
2017/10/27,6.6514,6.6408,6.6632,6.6407
2017/10/26,6.6426,6.6384,6.6435,6.6319
2017/10/25,6.639,6.6375,6.6492,6.6351
2017/10/24,6.6358,6.6403,6.6403,6.627
2017/10/23,6.64,6.6205,6.6411,6.6205
2017/10/20,6.6205,6.6145,6.6271,6.605
2017/10/19,6.6151,6.6275,6.6391,6.6126
2017/10/18,6.6274,6.6244,6.629,6.608
2017/10/17,6.6235,6.59,6.6248,6.5899
2017/10/16,6.5899,6.5799,6.5944,6.5742
2017/10/13,6.5796,6.5866,6.5886,6.5737
2017/10/12,6.588,6.5896,6.5997,6.5838
2017/10/11,6.5902,6.5724,6.6003,6.5724
2017/10/10,6.5715,6.6237,6.6237,6.5715
2017/10/9,6.6255,6.6553,6.6571,6.6221
2017/10/6,6.6534,6.6534,6.6534,6.6534
2017/10/5,6.6534,6.6534,6.6534,6.6534
2017/10/4,6.6534,6.6534,6.6534,6.6534
2017/10/3,6.6534,6.6534,6.6534,6.6534
2017/10/2,6.6534,6.6534,6.6534,6.6534
2017/9/29,6.6534,6.6571,6.6821,6.6368
2017/9/28,6.664,6.6437,6.678,6.6437
2017/9/27,6.6425,6.6371,6.6447,6.6321
2017/9/26,6.6401,6.618,6.6418,6.6144
2017/9/25,6.6212,6.5919,6.6226,6.5919
2017/9/22,6.5911,6.5873,6.5996,6.5732
2017/9/21,6.5899,6.5739,6.6041,6.5739
2017/9/20,6.5749,6.5849,6.5849,6.5675
2017/9/19,6.5838,6.5762,6.6006,6.5758
2017/9/18,6.5741,6.5477,6.5759,6.5473
2017/9/15,6.5526,6.5545,6.5552,6.5388
2017/9/14,6.556,6.544,6.5601,6.544
2017/9/13,6.543,6.5364,6.5431,6.5236
2017/9/12,6.5354,6.5274,6.5498,6.5272
2017/9/11,6.5297,6.5093,6.5303,6.5016
2017/9/8,6.4817,6.4873,6.4873,6.439
2017/9/7,6.4865,6.5256,6.5321,6.4855
2017/9/6,6.524,6.5364,6.5485,6.5194
2017/9/5,6.5388,6.5312,6.5579,6.5194
2017/9/4,6.531,6.5593,6.5604,6.5216
2017/9/1,6.5591,6.5927,6.5927,6.5516
2017/8/31,6.5899,6.5927,6.6025,6.5876
2017/8/30,6.5944,6.597,6.5998,6.5823
2017/8/29,6.5968,6.622,6.625,6.5938
2017/8/28,6.6159,6.6467,6.6467,6.6159
2017/8/25,6.6497,6.6632,6.6707,6.6463
2017/8/24,6.662,6.6589,6.6661,6.6541
2017/8/23,6.6589,6.662,6.6693,6.6585
2017/8/22,6.6624,6.6654,6.6654,6.6546
2017/8/21,6.6656,6.6726,6.6762,6.6656
2017/8/18,6.6713,6.6743,6.6828,6.6677
2017/8/17,6.6755,6.6925,6.6925,6.6657
2017/8/16,6.6916,6.686,6.6981,6.6825
2017/8/15,6.6855,6.6705,6.6864,6.669
2017/8/14,6.6711,6.6618,6.6727,6.657
2017/8/11,6.6647,6.6495,6.6801,6.6495
2017/8/10,6.6475,6.6734,6.6734,6.6464
2017/8/9,6.6739,6.7068,6.7075,6.6708
2017/8/8,6.7065,6.7222,6.7222,6.6966
2017/8/7,6.7214,6.7264,6.729,6.7171
2017/8/4,6.7289,6.7167,6.7305,6.7149
2017/8/3,6.7169,6.7219,6.733,6.7169
2017/8/2,6.7219,6.7189,6.7297,6.7189
2017/8/1,6.7181,6.7252,6.7252,6.7157
2017/7/31,6.7265,6.7387,6.7387,6.7232
2017/7/28,6.7374,6.7422,6.7498,6.7364
2017/7/27,6.743,6.755,6.755,6.725
2017/7/26,6.7539,6.7504,6.7595,6.7504
2017/7/25,6.7511,6.7504,6.7568,6.7425
2017/7/24,6.7511,6.7687,6.7687,6.7507
2017/7/21,6.7669,6.7576,6.7705,6.7555
2017/7/20,6.7595,6.7536,6.7744,6.7536
2017/7/19,6.7519,6.7458,6.7591,6.7458
2017/7/18,6.7463,6.7703,6.7703,6.7416
2017/7/17,6.77,6.7751,6.7763,6.7654
2017/7/14,6.7758,6.7842,6.786,6.7692
2017/7/13,6.7835,6.7874,6.7874,6.7766
2017/7/12,6.7877,6.8022,6.8022,6.7868
2017/7/11,6.8025,6.8041,6.8086,6.7997
2017/7/10,6.8036,6.8049,6.8049,6.7998
2017/7/7,6.8059,6.8011,6.8059,6.7969
2017/7/6,6.8015,6.802,6.8074,6.7977
2017/7/5,6.8015,6.8005,6.8035,6.7936
2017/7/4,6.8007,6.8007,6.803,6.7971
2017/7/3,6.8007,6.7781,6.8013,6.7781
2017/6/30,6.7809,6.7856,6.7856,6.7614
2017/6/29,6.787,6.8014,6.8014,6.7749
2017/6/28,6.7998,6.8114,6.8114,6.7944
2017/6/27,6.8126,6.8408,6.8466,6.8088
2017/6/26,6.8411,6.8339,6.8468,6.8339
2017/6/23,6.8367,6.8346,6.8454,6.8346
2017/6/22,6.8348,6.83,6.8364,6.8275
2017/6/21,6.8295,6.8305,6.8363,6.825
2017/6/20,6.8292,6.8187,6.836,6.8182
2017/6/19,6.8195,6.8112,6.8199,6.8063
2017/6/16,6.8104,6.8048,6.8162,6.8046
2017/6/15,6.8079,6.7896,6.8079,6.7896
2017/6/14,6.7917,6.7988,6.8006,6.7887
2017/6/13,6.799,6.7971,6.7995,6.7965
2017/6/12,6.7982,6.795,6.7996,6.7948
2017/6/9,6.798,6.7961,6.8041,6.7955
2017/6/8,6.8003,6.7963,6.8013,6.7938
2017/6/7,6.7957,6.7863,6.7978,6.7862
2017/6/6,6.7953,6.8037,6.8037,6.7926
2017/6/5,6.804,6.7986,6.8059,6.7973
2017/6/2,6.8117,6.8052,6.8242,6.8045
2017/6/1,6.8078,6.8056,6.8119,6.7879
2017/5/31,6.8101,6.8528,6.8529,6.8101
2017/5/30,6.8556,6.8556,6.8556,6.8556
2017/5/29,6.8556,6.8556,6.8556,6.8556
2017/5/26,6.8556,6.8703,6.8703,6.849
2017/5/25,6.8689,6.8899,6.8899,6.8653
2017/5/24,6.8899,6.8896,6.8959,6.8895
2017/5/23,6.89,6.8848,6.8941,6.8818
2017/5/22,6.8864,6.8865,6.8961,6.8835
2017/5/19,6.885,6.89,6.8974,6.8848
2017/5/18,6.8893,6.8849,6.8969,6.8848
2017/5/17,6.8819,6.8887,6.8963,6.8819
2017/5/16,6.8867,6.8926,6.8964,6.8845
2017/5/15,6.893,6.9002,6.9032,6.893
2017/5/12,6.8994,6.9014,6.907,6.8994
2017/5/11,6.9037,6.9034,6.908,6.9016
2017/5/10,6.9032,6.9071,6.9094,6.897
2017/5/9,6.9074,6.9075,6.9095,6.9052
2017/5/8,6.9045,6.8993,6.9067,6.8991
2017/5/5,6.9031,6.8938,6.9032,6.8938
2017/5/4,6.8962,6.8968,6.8988,6.8901
2017/5/3,6.8989,6.8966,6.899,6.8907
2017/5/2,6.896,6.891,6.8985,6.891
2017/5/1,6.8935,6.8935,6.8935,6.8935
2017/4/28,6.8935,6.8956,6.9016,6.8903
2017/4/27,6.8979,6.8939,6.9009,6.8921
2017/4/26,6.8926,6.8833,6.8927,6.8828
2017/4/25,6.8847,6.8863,6.8891,6.8809
2017/4/24,6.8848,6.8808,6.8882,6.8807
2017/4/21,6.8859,6.8814,6.8861,6.8789
2017/4/20,6.8822,6.8883,6.8933,6.8819
2017/4/19,6.888,6.8798,6.8892,6.877
2017/4/18,6.8819,6.8841,6.8951,6.8806
2017/4/17,6.8823,6.8825,6.8916,6.8783
2017/4/14,6.8854,6.8884,6.8893,6.8821
2017/4/13,6.89,6.8925,6.8925,6.8765
2017/4/12,6.8915,6.8918,6.9019,6.8902
2017/4/11,6.8923,6.9018,6.9068,6.891
2017/4/10,6.9031,6.9093,6.9151,6.9031
2017/4/7,6.9004,6.8981,6.9062,6.8904
2017/4/6,6.8978,6.8943,6.9047,6.8943
2017/4/5,6.8948,6.886,6.899,6.886
2017/4/4,6.8871,6.8871,6.8871,6.8871
2017/4/3,6.8871,6.8871,6.8871,6.8871
2017/3/31,6.8871,6.8909,6.9064,6.8867
2017/3/30,6.8894,6.8903,6.8974,6.8894
2017/3/29,6.89,6.88,6.896,6.88
2017/3/28,6.8802,6.871,6.8892,6.8707
2017/3/27,6.8728,6.883,6.883,6.8677
2017/3/24,6.8837,6.8877,6.8998,6.8837
2017/3/23,6.8861,6.8879,6.8949,6.8849
2017/3/22,6.8828,6.8873,6.8959,6.8828
2017/3/21,6.887,6.909,6.9114,6.887
2017/3/20,6.9085,6.9049,6.9112,6.9035
2017/3/17,6.9034,6.8984,6.911,6.8984
2017/3/16,6.898,6.9162,6.9162,6.891
2017/3/15,6.9147,6.9106,6.9173,6.9105
2017/3/14,6.915,6.9136,6.9224,6.9131
2017/3/13,6.9145,6.907,6.9146,6.906
2017/3/10,6.9095,6.9147,6.9217,6.908
2017/3/9,6.9113,6.9129,6.9226,6.9085
2017/3/8,6.9131,6.9009,6.9133,6.9002
2017/3/7,6.9025,6.8994,6.9071,6.8987
2017/3/6,6.8974,6.8868,6.9005,6.8868
2017/3/3,6.8972,6.8918,6.9079,6.8918
2017/3/2,6.8899,6.8802,6.8911,6.8801
2017/3/1,6.8819,6.8755,6.8826,6.8749
2017/2/28,6.8678,6.8723,6.8729,6.8624
2017/2/27,6.8708,6.8795,6.8817,6.8689
2017/2/24,6.869,6.8735,6.8783,6.869
2017/2/23,6.8661,6.8817,6.884,6.8646
2017/2/22,6.8777,6.8794,6.8834,6.8754
2017/2/21,6.8841,6.8808,6.8895,6.88
2017/2/20,6.8785,6.8685,6.8826,6.8675
2017/2/17,6.8665,6.855,6.8735,6.8549
2017/2/16,6.8537,6.8625,6.8639,6.8489
2017/2/15,6.8711,6.8701,6.8778,6.8633
2017/2/14,6.8674,6.8776,6.8894,6.8589
2017/2/13,6.8815,6.8817,6.892,6.8724
2017/2/10,6.8785,6.8761,6.8826,6.874
2017/2/9,6.8689,6.868,6.8737,6.8622
2017/2/8,6.8723,6.8822,6.8939,6.8703
2017/2/7,6.8843,6.8625,6.8863,6.8612
2017/2/6,6.863,6.8655,6.8708,6.859
2017/2/3,6.8697,6.87,6.8794,6.8691
2017/2/2,6.8817,6.8817,6.8817,6.8817
2017/2/1,6.8817,6.8817,6.8817,6.8817
2017/1/31,6.8817,6.8817,6.8817,6.8817
2017/1/30,6.8817,6.8817,6.8817,6.8817
2017/1/27,6.8817,6.8817,6.8817,6.8817
2017/1/26,6.8817,6.8738,6.8856,6.8734
2017/1/25,6.8836,6.8582,6.8855,6.8582
2017/1/24,6.859,6.8414,6.8652,6.8414
2017/1/23,6.8539,6.8596,6.8605,6.836
2017/1/20,6.8765,6.8615,6.8821,6.8615
2017/1/19,6.8712,6.8631,6.8801,6.8539
2017/1/18,6.839,6.8531,6.8741,6.8319
2017/1/17,6.8546,6.9016,6.9059,6.8546
2017/1/16,6.9009,6.8982,6.9024,6.8931
2017/1/13,6.9005,6.901,6.9051,6.8871
2017/1/12,6.8915,6.9205,6.9246,6.8889
2017/1/11,6.9377,6.9267,6.9379,6.9232
2017/1/10,6.9215,6.9321,6.9343,6.9215
2017/1/9,6.9375,6.9315,6.9381,6.9315
2017/1/6,6.9207,6.8772,6.9404,6.8762
2017/1/5,6.89,6.93,6.9324,6.8709
2017/1/4,6.9351,6.957,6.9594,6.9351
2017/1/3,6.961,6.9569,6.9638,6.9558
2017/1/2,6.945,6.945,6.945,6.945
2016/12/30,6.945,6.9555,6.9555,6.942
2016/12/29,6.9552,6.9503,6.9575,6.9497
2016/12/28,6.9593,6.9515,6.962,6.9515
2016/12/27,6.9525,6.9514,6.9542,6.9464
2016/12/26,6.9489,6.9439,6.9506,6.9439
2016/12/23,6.9464,6.9482,6.9532,6.9442
2016/12/22,6.9504,6.9452,6.9516,6.9452
2016/12/21,6.9421,6.9501,6.9548,6.9421
2016/12/20,6.9505,6.9505,6.9595,6.9494
2016/12/19,6.9539,6.9428,6.9546,6.9428
2016/12/16,6.9603,6.952,6.9625,6.9479
2016/12/15,6.9443,6.9057,6.9444,6.9057
2016/12/14,6.9051,6.9026,6.9102,6.9009
2016/12/13,6.9017,6.9078,6.9078,6.9008
2016/12/12,6.9069,6.9104,6.9187,6.9069
2016/12/9,6.9077,6.902,6.9085,6.9009
2016/12/8,6.8799,6.8827,6.8832,6.8759
2016/12/7,6.8805,6.8815,6.8938,6.879
2016/12/6,6.882,6.8791,6.8821,6.8653
2016/12/5,6.881,6.8863,6.8933,6.88
2016/12/2,6.8865,6.8826,6.8903,6.8822
2016/12/1,6.8865,6.8935,6.8992,6.8865
2016/11/30,6.8868,6.8864,6.8897,6.8838
2016/11/29,6.8968,6.8942,6.9021,6.8935
2016/11/28,6.9087,6.9075,6.9091,6.9029
2016/11/25,6.9198,6.9222,6.9232,6.9142
2016/11/24,6.9196,6.923,6.9238,6.917
2016/11/23,6.9202,6.8887,6.9203,6.8887
2016/11/22,6.89,6.8938,6.8938,6.884
2016/11/21,6.8928,6.888,6.9,6.8864
2016/11/18,6.8887,6.8764,6.893,6.8764
2016/11/17,6.8782,6.8793,6.8793,6.8697
2016/11/16,6.8804,6.8604,6.8804,6.8604
2016/11/15,6.8591,6.8445,6.8675,6.8445
2016/11/14,6.8468,6.8112,6.8472,6.8112
2016/11/11,6.8125,6.817,6.8193,6.7989
2016/11/10,6.8019,6.7939,6.8022,6.7918
2016/11/9,6.78,6.7851,6.7877,6.7581
2016/11/8,6.7874,6.7774,6.7877,6.7774
2016/11/7,6.7766,6.756,6.7783,6.756
2016/11/4,6.7565,6.7642,6.7649,6.7564
2016/11/3,6.7646,6.7578,6.7664,6.7578
2016/11/2,6.757,6.7616,6.7677,6.7569
2016/11/1,6.7665,6.777,6.7803,6.7651
2016/10/31,6.7758,6.7715,6.7758,6.7703
2016/10/28,6.779,6.785,6.7899,6.7782
2016/10/27,6.7851,6.7752,6.7851,6.7752
2016/10/26,6.7712,6.7727,6.7746,6.767
2016/10/25,6.7812,6.776,6.7841,6.776
2016/10/24,6.7752,6.7645,6.7764,6.7645
2016/10/21,6.7667,6.7452,6.7672,6.7452
2016/10/20,6.7454,6.7385,6.7454,6.7355
2016/10/19,6.7379,6.7368,6.7414,6.736
2016/10/18,6.7409,6.7359,6.7418,6.733
2016/10/17,6.7375,6.7324,6.7425,6.7321
2016/10/14,6.7288,6.726,6.7288,6.7217
2016/10/13,6.7274,6.7277,6.7341,6.7238
2016/10/12,6.719,6.7161,6.7237,6.714
2016/10/11,6.722,6.7091,6.722,6.7078
2016/10/10,6.7074,6.6704,6.7081,6.6704
2016/10/7,6.6716,6.6716,6.6716,6.6716
2016/10/6,6.6716,6.6716,6.6716,6.6716
2016/10/5,6.6716,6.6716,6.6716,6.6716
2016/10/4,6.6716,6.6716,6.6716,6.6716
2016/10/3,6.6716,6.6716,6.6716,6.6716
2016/9/30,6.6716,6.6681,6.6739,6.6666
2016/9/29,6.6673,6.6753,6.6753,6.665
2016/9/28,6.6752,6.6717,6.6755,6.6673
2016/9/27,6.6701,6.6693,6.6708,6.6661
2016/9/26,6.6689,6.6732,6.6732,6.6689
2016/9/23,6.6694,6.6661,6.6715,6.6635
2016/9/22,6.6648,6.6638,6.6732,6.6638
2016/9/21,6.6721,6.6742,6.6759,6.672
2016/9/20,6.672,6.6701,6.6745,6.667
2016/9/19,6.6685,6.6741,6.6755,6.6639
2016/9/16,6.6734,6.6734,6.6734,6.6734
2016/9/15,6.6734,6.6734,6.6734,6.6734
2016/9/14,6.6734,6.6822,6.6822,6.6707
2016/9/13,6.6794,6.6807,6.6814,6.6761
2016/9/12,6.6801,6.6784,6.6823,6.6766
2016/9/9,6.6781,6.6662,6.6843,6.6662
2016/9/8,6.6643,6.6623,6.6691,6.6561
2016/9/7,6.6625,6.6751,6.6751,6.6617
2016/9/6,6.6755,6.6799,6.6904,6.6755
2016/9/5,6.6766,6.6806,6.6822,6.6752
2016/9/2,6.6805,6.6762,6.6832,6.6743
2016/9/1,6.6715,6.6779,6.6808,6.6715
2016/8/31,6.6793,6.6797,6.6823,6.6775
2016/8/30,6.6812,6.6791,6.6837,6.6752
2016/8/29,6.6777,6.6753,6.6808,6.67
2016/8/26,6.6719,6.662,6.6723,6.6565
2016/8/25,6.6593,6.6594,6.6638,6.654
2016/8/24,6.6591,6.6433,6.6598,6.6407
2016/8/23,6.6409,6.6534,6.6542,6.6406
2016/8/22,6.6507,6.666,6.6691,6.6463
2016/8/19,6.6532,6.6313,6.6551,6.6313
2016/8/18,6.6312,6.6343,6.635,6.6201
2016/8/17,6.6343,6.6256,6.6365,6.6225
2016/8/16,6.6253,6.6383,6.641,6.6149
2016/8/15,6.638,6.6441,6.6491,6.636
2016/8/12,6.6353,6.6428,6.649,6.6338
2016/8/11,6.6277,6.6309,6.6438,6.6277
2016/8/10,6.638,6.6564,6.6564,6.6292
2016/8/9,6.6557,6.6624,6.6662,6.6549
2016/8/8,6.6614,6.6602,6.6661,6.6587
2016/8/5,6.6564,6.6423,6.6566,6.6404
2016/8/4,6.6418,6.635,6.6471,6.633
2016/8/3,6.6342,6.6261,6.6361,6.626
2016/8/2,6.6272,6.6454,6.6523,6.6266
2016/8/1,6.6439,6.6308,6.6441,6.6308
2016/7/29,6.6373,6.6508,6.6561,6.636
2016/7/28,6.6554,6.6696,6.6696,6.6546
2016/7/27,6.67,6.671,6.6748,6.6683
2016/7/26,6.672,6.6815,6.6824,6.6678
2016/7/25,6.6785,6.6823,6.683,6.676
2016/7/22,6.6795,6.677,6.6797,6.6703
2016/7/21,6.6755,6.678,6.6836,6.67
2016/7/20,6.6777,6.6949,6.6949,6.6718
2016/7/19,6.6963,6.7045,6.7045,6.692
2016/7/18,6.7045,6.6932,6.7066,6.6932
2016/7/15,6.6887,6.6818,6.6887,6.6814
2016/7/14,6.6836,6.6875,6.6917,6.6836
2016/7/13,6.6863,6.6821,6.6955,6.6811
2016/7/12,6.6885,6.6905,6.6946,6.6836
2016/7/11,6.6939,6.6872,6.6939,6.6862
2016/7/8,6.6881,6.6851,6.6892,6.6798
2016/7/7,6.681,6.687,6.6898,6.68
2016/7/6,6.693,6.6855,6.6977,6.684
2016/7/5,6.6796,6.6651,6.6799,6.6651
2016/7/4,6.6653,6.657,6.6688,6.6533
2016/7/1,6.6557,6.6469,6.6623,6.6469
2016/6/30,6.648,6.6372,6.6563,6.6372
2016/6/29,6.6367,6.6467,6.6557,6.6348
2016/6/28,6.6481,6.6511,6.6559,6.6445
2016/6/27,6.6516,6.639,6.6544,6.6349
2016/6/24,6.6218,6.5868,6.6313,6.5868
2016/6/23,6.5772,6.5762,6.5857,6.5708
2016/6/22,6.5775,6.5924,6.5954,6.5725
2016/6/21,6.5903,6.574,6.591,6.573
2016/6/20,6.577,6.5829,6.5829,6.5724
2016/6/17,6.5884,6.5934,6.596,6.5817
2016/6/16,6.592,6.5806,6.593,6.5721
2016/6/15,6.5818,6.606,6.6076,6.5811
2016/6/14,6.5965,6.5823,6.5981,6.5823
2016/6/13,6.5857,6.5624,6.5926,6.5624
2016/6/10,6.5619,6.5619,6.5619,6.5619
2016/6/9,6.5619,6.5619,6.5619,6.5619
2016/6/8,6.5625,6.5732,6.5739,6.5612
2016/6/7,6.5715,6.5653,6.5739,6.5653
2016/6/6,6.5637,6.5549,6.5689,6.5549
2016/6/3,6.5648,6.5825,6.5883,6.5648
2016/6/2,6.5845,6.5772,6.5865,6.5769
2016/6/1,6.5751,6.584,6.5944,6.5746
2016/5/31,6.5829,6.583,6.5889,6.5751
2016/5/30,6.5832,6.58,6.5847,6.5762
2016/5/27,6.5633,6.5548,6.5665,6.5544
2016/5/26,6.557,6.5598,6.5644,6.5525
2016/5/25,6.5541,6.5594,6.565,6.5541
2016/5/24,6.5572,6.5515,6.5592,6.5507
2016/5/23,6.5557,6.5442,6.5599,6.5424
2016/5/20,6.549,6.5463,6.549,6.5385
2016/5/19,6.547,6.5455,6.5507,6.5408
2016/5/18,6.5388,6.5253,6.5406,6.5253
2016/5/17,6.5204,6.5222,6.5309,6.519
2016/5/16,6.5212,6.5288,6.5332,6.5196
2016/5/13,6.532,6.5181,6.5343,6.5181
2016/5/12,6.5168,6.4973,6.5213,6.4973
2016/5/11,6.492,6.5188,6.5188,6.492
2016/5/10,6.5183,6.5173,6.5266,6.5159
2016/5/9,6.5169,6.4979,6.5184,6.4979
2016/5/6,6.5001,6.5069,6.5105,6.4986
2016/5/5,6.5034,6.5011,6.5095,6.4983
2016/5/4,6.4947,6.4916,6.5066,6.4915
2016/5/3,6.4917,6.4738,6.4917,6.4714
2016/5/2,6.4741,6.4741,6.4741,6.4741
2016/4/29,6.4741,6.4737,6.4882,6.4622
2016/4/28,6.4759,6.499,6.5047,6.4756
2016/4/27,6.495,6.488,6.4972,6.4875
2016/4/26,6.4935,6.4896,6.4999,6.4896
2016/4/25,6.493,6.5089,6.5115,6.4928
2016/4/22,6.5009,6.4826,6.5009,6.478
2016/4/21,6.4819,6.481,6.4856,6.4715
2016/4/20,6.4708,6.4628,6.4733,6.4628
2016/4/19,6.4581,6.4756,6.4781,6.4581
2016/4/18,6.4752,6.4802,6.4855,6.4752
2016/4/15,6.4756,6.4826,6.4901,6.4701
2016/4/14,6.4826,6.4857,6.4898,6.4778
2016/4/13,6.4784,6.4631,6.4784,6.4616
2016/4/12,6.4656,6.4613,6.4726,6.4572
2016/4/11,6.4595,6.4631,6.4745,6.4565
2016/4/8,6.4658,6.4761,6.4827,6.4658
2016/4/7,6.463,6.4784,6.479,6.463
2016/4/6,6.4809,6.4782,6.4901,6.4771
2016/4/5,6.4772,6.4685,6.4786,6.4663
2016/4/4,6.4786,6.4786,6.4786,6.4786
2016/4/1,6.4786,6.4604,6.4802,6.4604
2016/3/31,6.449,6.467,6.469,6.448
2016/3/30,6.465,6.5068,6.5068,6.465
2016/3/29,6.5066,6.5082,6.5117,6.5062
2016/3/28,6.5075,6.5195,6.5214,6.5073
2016/3/25,6.516,6.5175,6.5231,6.5115
2016/3/24,6.5146,6.5114,6.5191,6.5083
2016/3/23,6.5062,6.4908,6.5088,6.4864
2016/3/22,6.4901,6.4977,6.5,6.4864
2016/3/21,6.4846,6.4833,6.4897,6.4789
2016/3/18,6.4716,6.4762,6.4858,6.4629
2016/3/17,6.475,6.4966,6.5003,6.4725
2016/3/16,6.522,6.5139,6.526,6.5139
2016/3/15,6.5145,6.5013,6.5185,6.5013
2016/3/14,6.5,6.4931,6.502,6.4914
2016/3/11,6.4953,6.5083,6.5083,6.4863
2016/3/10,6.5085,6.5145,6.5244,6.5081
2016/3/9,6.513,6.5095,6.5176,6.5095
2016/3/8,6.5047,6.5161,6.5161,6.5008
2016/3/7,6.5168,6.5078,6.5203,6.5052
2016/3/4,6.508,6.53,6.5324,6.505
2016/3/3,6.5314,6.5502,6.5502,6.5314
2016/3/2,6.551,6.553,6.5543,6.5496
2016/3/1,6.5521,6.5459,6.5542,6.541
2016/2/29,6.554,6.5477,6.555,6.5467
2016/2/26,6.5404,6.5298,6.5414,6.5298
2016/2/25,6.5335,6.5336,6.5355,6.531
2016/2/24,6.5317,6.5322,6.5397,6.5311
2016/2/23,6.5271,6.5288,6.5299,6.5253
2016/2/22,6.5218,6.5186,6.5238,6.5178
2016/2/19,6.5224,6.5202,6.5237,6.5172
2016/2/18,6.5188,6.5242,6.5242,6.516
2016/2/17,6.5282,6.5257,6.5293,6.5229
2016/2/16,6.5169,6.5011,6.5193,6.5006
2016/2/15,6.4962,6.5304,6.5309,6.4889
2016/2/12,6.5739,6.5739,6.5739,6.5739
2016/2/11,6.5739,6.5739,6.5739,6.5739
2016/2/10,6.5739,6.5739,6.5739,6.5739
2016/2/9,6.5739,6.5739,6.5739,6.5739
2016/2/8,6.5739,6.5739,6.5739,6.5739
2016/2/5,6.5739,6.5684,6.5754,6.5679
2016/2/4,6.5648,6.5765,6.5791,6.5643
2016/2/3,6.577,6.5793,6.5805,6.5752
2016/2/2,6.5798,6.5783,6.58,6.5772
2016/2/1,6.5784,6.5744,6.5819,6.5744
2016/1/29,6.5761,6.5745,6.5796,6.5732
2016/1/28,6.5751,6.5777,6.5789,6.5736
2016/1/27,6.5778,6.5804,6.5818,6.5755
2016/1/26,6.5825,6.5794,6.5851,6.5787
2016/1/25,6.5793,6.5784,6.58,6.5774
2016/1/22,6.5791,6.5784,6.58,6.5772
2016/1/21,6.58,6.5787,6.5805,6.5756
2016/1/20,6.5784,6.5769,6.5803,6.5769
2016/1/19,6.5785,6.5753,6.5796,6.5753
2016/1/18,6.5789,6.584,6.584,6.5754
2016/1/15,6.5849,6.5857,6.5884,6.5834
2016/1/14,6.5901,6.5776,6.5921,6.5776
2016/1/13,6.5754,6.5701,6.5806,6.5701
2016/1/12,6.5725,6.5682,6.5805,6.5682
2016/1/11,6.5695,6.5952,6.5952,6.5695
2016/1/8,6.5965,6.5686,6.5967,6.5672
2016/1/7,6.5929,6.5823,6.5948,6.5796
2016/1/6,6.5566,6.5271,6.5615,6.5271
2016/1/5,6.5148,6.521,6.5247,6.5143
2016/1/4,6.5354,6.5084,6.5366,6.5084
2016/1/1,6.4936,6.4936,6.4936,6.4936
